transaction_id,transaction_date,transaction_price,price_unit,transaction_quantity,quantity_unit,store_id,product_id
304581,4/24/2023 10:41,5,100mL,3,100mL,1001,4580
304582,4/24/2023 10:41,5,100G,2,100G,1001,4581
304583,4/24/2023 10:41,5,100G,2,100G,1001,4582
304585,4/24/2023 10:41,5,100G,2,100G,1001,4584
304586,4/24/2023 10:41,5,100G,2,100G,1001,4585
304587,4/24/2023 10:41,5,100mL,3,100mL,1001,4586
304589,4/24/2023 10:41,5,100G,2,100G,1001,4588
304591,4/24/2023 10:41,5,100mL,3,100mL,1001,4590
304593,4/24/2023 10:41,5,100G,2,100G,1001,4592
304594,4/24/2023 10:41,5,100G,2,100G,1001,4593
304595,4/24/2023 10:41,5,100G,2,100G,1001,4594
304596,4/24/2023 10:41,5,100G,2,100G,1001,4595
304597,4/24/2023 10:41,5,100mL,3,100mL,1001,4596
304600,4/24/2023 10:41,5,100G,2,100G,1001,4599
304601,4/24/2023 10:41,5,100mL,3,100mL,1001,4600
304602,4/24/2023 10:41,5,100G,2,100G,1001,4601
304603,4/24/2023 10:41,5,100G,2,100G,1001,4602
304604,4/24/2023 10:41,5,100mL,3,100mL,1001,4603
304605,4/24/2023 10:41,5,100G,2,100G,1001,4604
304606,4/24/2023 10:41,4.92,100mL,3,100mL,1001,4605
304607,4/24/2023 10:41,4.92,100G,2,100G,1001,4606
304608,4/24/2023 10:41,4.9,100mL,3,100mL,1001,4607
304610,4/24/2023 10:41,4.9,100G,2,100G,1001,4609
304612,4/24/2023 10:41,4.9,100mL,3,100mL,1001,4611
304614,4/24/2023 10:41,4.9,100G,2,100G,1001,4613
304615,4/24/2023 10:41,4.9,100G,2,100G,1001,4614
304616,4/24/2023 10:41,4.9,100G,2,100G,1001,4615
304620,4/24/2023 10:41,4.9,100G,2,100G,1001,4619
304621,4/24/2023 10:41,4.9,100G,2,100G,1001,4620
304625,4/24/2023 10:41,4.9,100G,2,100G,1001,4624
304627,4/24/2023 10:41,4.9,100G,2,100G,1001,4626
304629,4/24/2023 10:41,4.9,100G,2,100G,1001,4628
304633,4/24/2023 10:41,4.9,100G,2,100G,1001,4632
304634,4/24/2023 10:41,4.9,100G,2,100G,1001,4633
304637,4/24/2023 10:41,4.9,100G,2,100G,1001,4636
304638,4/24/2023 10:41,4.9,100G,2,100G,1001,4637
304639,4/24/2023 10:41,4.9,100G,2,100G,1001,4638
304640,4/24/2023 10:41,4.9,100G,2,100G,1001,4639
304641,4/24/2023 10:41,4.9,100G,2,100G,1001,4640
304642,4/24/2023 10:41,4.9,100G,2,100G,1001,4641
304643,4/24/2023 10:41,4.9,100G,2,100G,1001,4642
304644,4/24/2023 10:41,4.9,100G,2,100G,1001,4643
304647,4/24/2023 10:41,4.9,100G,2,100G,1001,4646
304648,4/24/2023 10:41,4.9,100G,2,100G,1001,4647
304649,4/24/2023 10:41,4.9,100G,2,100G,1001,4648
304650,4/24/2023 10:41,4.9,100G,2,100G,1001,4649
304651,4/24/2023 10:41,4.9,100G,2,100G,1001,4650
304654,4/24/2023 10:41,4.82,100G,2,100G,1001,4653
304656,4/24/2023 10:41,4.82,100G,2,100G,1001,4655
304658,4/24/2023 10:41,4.82,100G,2,100G,1001,4657
304660,4/24/2023 10:41,4.82,100G,2,100G,1001,4659
304661,4/24/2023 10:41,4.82,100G,2,100G,1001,4660
304663,4/24/2023 10:41,4.82,100G,2,100G,1001,4662
304665,4/24/2023 10:41,4.8,100G,2,100G,1001,4664
304666,4/24/2023 10:41,4.8,100G,2,100G,1001,4665
304667,4/24/2023 10:41,4.8,100G,2,100G,1001,4666
304668,4/24/2023 10:41,4.8,100G,2,100G,1001,4667
304669,4/24/2023 10:41,4.8,100G,2,100G,1001,4668
304670,4/24/2023 10:41,4.8,100G,2,100G,1001,4669
304672,4/24/2023 10:41,4.8,100G,2,100G,1001,4671
304673,4/24/2023 10:41,4.8,100G,2,100G,1001,4672
304674,4/24/2023 10:41,4.8,100G,2,100G,1001,4673
304675,4/24/2023 10:41,4.8,100G,2,100G,1001,4674
304676,4/24/2023 10:41,4.8,100G,2,100G,1001,4675
304677,4/24/2023 10:41,4.8,100G,2,100G,1001,4676
304678,4/24/2023 10:41,4.8,100G,2,100G,1001,4677
304679,4/24/2023 10:41,4.8,100G,2,100G,1001,4678
304684,4/24/2023 10:41,4.8,100G,2,100G,1001,4683
304685,4/24/2023 10:41,4.8,100G,2,100G,1001,4684
304686,4/24/2023 10:41,4.8,100G,2,100G,1001,4685
304687,4/24/2023 10:41,4.8,100G,2,100G,1001,4686
304688,4/24/2023 10:41,4.8,100G,2,100G,1001,4687
304689,4/24/2023 10:41,4.8,100G,2,100G,1001,4688
304690,4/24/2023 10:41,4.8,100G,2,100G,1001,4689
304692,4/24/2023 10:41,4.8,100G,2,100G,1001,4691
304693,4/24/2023 10:41,4.8,100G,2,100G,1001,4692
304694,4/24/2023 10:41,4.8,100G,2,100G,1001,4693
304695,4/24/2023 10:41,4.8,100G,2,100G,1001,4694
304696,4/24/2023 10:41,4.8,100G,2,100G,1001,4695
304697,4/24/2023 10:41,4.8,100G,2,100G,1001,4696
304698,4/24/2023 10:41,4.8,100G,2,100G,1001,4697
304699,4/24/2023 10:41,4.8,100G,2,100G,1001,4698
304700,4/24/2023 10:41,4.8,100G,2,100G,1001,4699
304701,4/24/2023 10:41,4.8,100G,2,100G,1001,4700
304702,4/24/2023 10:41,4.8,100G,2,100G,1001,4701
304703,4/24/2023 10:41,4.8,100mL,3,100mL,1001,4702
304704,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4703
304705,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4704
304706,4/24/2023 10:41,4.75,1L,3,1L,1001,4705
304707,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4706
304708,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4707
304709,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4708
304710,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4709
304711,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4710
304712,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4711
304713,4/24/2023 10:41,4.75,100mL,3,100mL,1001,4712
304714,4/24/2023 10:41,4.72,100mL,3,100mL,1001,4713
304715,4/24/2023 10:41,4.72,100mL,3,100mL,1001,4714
304716,4/24/2023 10:41,4.72,100mL,3,100mL,1001,4715
304717,4/24/2023 10:41,4.72,100mL,3,100mL,1001,4716
304718,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4717
304719,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4718
304720,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4719
304721,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4720
304722,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4721
304723,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4722
304724,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4723
304725,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4724
304726,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4725
304727,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4726
304728,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4727
304729,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4728
304730,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4729
304731,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4730
304732,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4731
304733,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4732
304734,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4733
304735,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4734
304737,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4736
304738,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4737
304740,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4739
304741,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4740
304742,4/24/2023 10:41,4.7,100mL,3,100mL,1001,4741
304743,4/24/2023 10:41,4.7,100G,2,100G,1001,4742
304744,4/24/2023 10:41,4.7,100G,2,100G,1001,4743
304745,4/24/2023 10:41,4.7,100G,2,100G,1001,4744
304746,4/24/2023 10:41,4.7,100G,2,100G,1001,4745
304747,4/24/2023 10:41,4.7,100G,2,100G,1001,4746
304749,4/24/2023 10:41,4.7,100G,2,100G,1001,4748
304750,4/24/2023 10:41,4.68,1Kg,1,1Kg,1001,4749
304751,4/24/2023 10:41,4.65,100G,2,100G,1001,4750
304752,4/24/2023 10:41,4.65,100G,2,100G,1001,4751
304754,4/24/2023 10:41,4.65,100G,2,100G,1001,4753
304755,4/24/2023 10:41,4.65,100G,2,100G,1001,4754
304756,4/24/2023 10:41,4.65,100G,2,100G,1001,4755
304758,4/24/2023 10:41,4.65,100G,2,100G,1001,4757
304759,4/24/2023 10:41,4.65,100G,2,100G,1001,4758
304762,4/24/2023 10:41,4.62,100G,2,100G,1001,4761
304764,4/24/2023 10:41,4.6,100G,2,100G,1001,4763
304765,4/24/2023 10:41,4.6,100G,2,100G,1001,4764
304766,4/24/2023 10:41,4.6,100G,2,100G,1001,4765
304767,4/24/2023 10:41,4.6,100G,2,100G,1001,4766
304768,4/24/2023 10:41,4.6,100G,2,100G,1001,4767
304769,4/24/2023 10:41,4.6,100G,2,100G,1001,4768
304770,4/24/2023 10:41,4.57,100G,2,100G,1001,4769
304771,4/24/2023 10:41,4.55,100G,2,100G,1001,4770
304772,4/24/2023 10:41,4.55,100G,2,100G,1001,4771
304773,4/24/2023 10:41,4.55,100G,2,100G,1001,4772
304774,4/24/2023 10:41,4.55,100G,2,100G,1001,4773
304775,4/24/2023 10:41,4.55,100G,2,100G,1001,4774
304776,4/24/2023 10:41,4.55,100G,2,100G,1001,4775
304777,4/24/2023 10:41,4.52,100G,2,100G,1001,4776
304778,4/24/2023 10:41,4.52,100G,2,100G,1001,4777
304779,4/24/2023 10:41,4.52,100G,2,100G,1001,4778
304780,4/24/2023 10:41,4.52,100G,2,100G,1001,4779
304781,4/24/2023 10:41,4.52,100G,2,100G,1001,4780
304782,4/24/2023 10:41,4.52,100G,2,100G,1001,4781
304783,4/24/2023 10:41,4.52,100G,2,100G,1001,4782
304784,4/24/2023 10:41,4.52,1Kg,1,1Kg,1001,4783
304787,4/24/2023 10:41,4.5,100G,2,100G,1001,4786
304788,4/24/2023 10:41,4.5,100G,2,100G,1001,4787
304790,4/24/2023 10:41,4.5,100G,2,100G,1001,4789
304792,4/24/2023 10:41,4.5,100G,2,100G,1001,4791
304793,4/24/2023 10:41,4.5,100G,2,100G,1001,4792
304795,4/24/2023 10:41,4.5,100G,2,100G,1001,4794
304796,4/24/2023 10:41,4.5,100G,2,100G,1001,4795
304797,4/24/2023 10:41,4.5,100G,2,100G,1001,4796
304798,4/24/2023 10:41,4.5,100G,2,100G,1001,4797
304799,4/24/2023 10:41,4.5,100G,2,100G,1001,4798
304800,4/24/2023 10:41,4.5,100G,2,100G,1001,4799
304801,4/24/2023 10:41,4.5,100G,2,100G,1001,4800
304802,4/24/2023 10:41,4.5,100G,2,100G,1001,4801
304803,4/24/2023 10:41,4.5,100G,2,100G,1001,4802
304804,4/24/2023 10:41,4.5,100G,2,100G,1001,4803
304807,4/24/2023 10:41,4.5,100G,2,100G,1001,4806
304808,4/24/2023 10:41,4.5,100G,2,100G,1001,4807
304809,4/24/2023 10:41,4.5,100G,2,100G,1001,4808
304810,4/24/2023 10:41,4.5,100G,2,100G,1001,4809
304811,4/24/2023 10:41,4.5,100G,2,100G,1001,4810
304813,4/24/2023 10:41,4.5,100G,2,100G,1001,4812
304814,4/24/2023 10:41,4.5,100G,2,100G,1001,4813
304817,4/24/2023 10:41,4.5,100G,2,100G,1001,4816
304818,4/24/2023 10:41,4.5,100G,2,100G,1001,4817
304821,4/24/2023 10:41,4.5,100G,2,100G,1001,4820
304822,4/24/2023 10:41,4.5,100G,2,100G,1001,4821
304823,4/24/2023 10:41,4.5,100G,2,100G,1001,4822
304824,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4823
304825,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4824
304826,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4825
304830,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4829
304831,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4830
304832,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4831
304833,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4832
304834,4/24/2023 10:41,4.5,,3,,1001,4833
304835,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4834
304836,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4835
304837,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4836
304838,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4837
304839,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4838
304840,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4839
304842,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4841
304843,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4842
304844,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4843
304845,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4844
304846,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4845
304848,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4847
304850,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4849
304851,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4850
304852,4/24/2023 10:41,4.5,,3,,1001,4851
304853,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4852
304854,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4853
304855,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4854
304856,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4855
304858,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4857
304859,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4858
304860,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4859
304863,4/24/2023 10:41,4.5,100G,2,100G,1001,4862
304864,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4863
304865,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4864
304866,4/24/2023 10:41,4.5,1Ea,3,1Ea,1001,4865
304867,4/24/2023 10:41,4.48,1Ea,3,1Ea,1001,4866
304869,4/24/2023 10:41,4.42,1Ea,3,1Ea,1001,4868
304870,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4869
304871,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4870
304872,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4871
304874,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4873
304875,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4874
304877,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4876
304879,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4878
304880,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4879
304881,4/24/2023 10:41,4.4,100G,2,100G,1001,4880
304882,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4881
304888,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4887
304889,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4888
304891,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4890
304892,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4891
304893,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4892
304894,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4893
304895,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4894
304896,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4895
304898,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4897
304899,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4898
304902,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4901
304907,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4906
304908,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4907
304909,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4908
304910,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4909
304913,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4912
304914,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4913
304915,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4914
304916,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4915
304917,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4916
304924,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4923
304925,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4924
304926,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4925
304927,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4926
304928,4/24/2023 10:41,4.4,1Ea,3,1Ea,1001,4927
304929,4/24/2023 10:41,4.35,1Ea,3,1Ea,1001,4928
304930,4/24/2023 10:41,4.35,1Ea,3,1Ea,1001,4929
304931,4/24/2023 10:41,4.35,1Ea,3,1Ea,1001,4930
304934,4/24/2023 10:41,4.35,100G,2,100G,1001,4933
304935,4/24/2023 10:41,4.32,100G,2,100G,1001,4934
304936,4/24/2023 10:41,4.32,100G,2,100G,1001,4935
304937,4/24/2023 10:41,4.3,100G,2,100G,1001,4936
304938,4/24/2023 10:41,4.3,100G,2,100G,1001,4937
304939,4/24/2023 10:41,4.3,100G,2,100G,1001,4938
304940,4/24/2023 10:41,4.3,100G,2,100G,1001,4939
304941,4/24/2023 10:41,4.3,100G,2,100G,1001,4940
304942,4/24/2023 10:41,4.3,100G,2,100G,1001,4941
304945,4/24/2023 10:41,4.3,100G,2,100G,1001,4944
304946,4/24/2023 10:41,4.3,100G,2,100G,1001,4945
304947,4/24/2023 10:41,4.3,100G,2,100G,1001,4946
304949,4/24/2023 10:41,4.3,100G,2,100G,1001,4948
304953,4/24/2023 10:41,4.3,100G,2,100G,1001,4952
304955,4/24/2023 10:41,4.3,100G,2,100G,1001,4954
304957,4/24/2023 10:41,4.3,100G,2,100G,1001,4956
304959,4/24/2023 10:41,4.3,100G,2,100G,1001,4958
304960,4/24/2023 10:41,4.3,100G,2,100G,1001,4959
304961,4/24/2023 10:41,4.3,100G,2,100G,1001,4960
304963,4/24/2023 10:41,4.3,100G,2,100G,1001,4962
304964,4/24/2023 10:41,4.3,100G,2,100G,1001,4963
304966,4/24/2023 10:41,4.3,100G,2,100G,1001,4965
304968,4/24/2023 10:41,4.3,100G,2,100G,1001,4967
304969,4/24/2023 10:41,4.3,100G,2,100G,1001,4968
304970,4/24/2023 10:41,4.3,100G,2,100G,1001,4969
304972,4/24/2023 10:41,4.3,100G,2,100G,1001,4971
304975,4/24/2023 10:41,4.3,100G,2,100G,1001,4974
304977,4/24/2023 10:41,4.3,100G,2,100G,1001,4976
304979,4/24/2023 10:41,4.3,100G,2,100G,1001,4978
304982,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4981
304986,4/24/2023 10:41,4.3,100G,2,100G,1001,4985
304987,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4986
304988,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4987
304989,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4988
304991,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4990
304993,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4992
304995,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4994
304996,4/24/2023 10:41,4.3,100G,2,100G,1001,4995
304997,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4996
304998,4/24/2023 10:41,4.3,100G,2,100G,1001,4997
304999,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,4998
305001,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5000
305002,4/24/2023 10:41,4.3,100G,2,100G,1001,5001
305004,4/24/2023 10:41,4.3,100G,2,100G,1001,5003
305005,4/24/2023 10:41,4.3,100G,2,100G,1001,5004
305008,4/24/2023 10:41,4.3,100G,2,100G,1001,5007
305010,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5009
305011,4/24/2023 10:41,4.3,100G,2,100G,1001,5010
305012,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5011
305013,4/24/2023 10:41,4.3,100G,2,100G,1001,5012
305016,4/24/2023 10:41,4.3,100G,2,100G,1001,5015
305017,4/24/2023 10:41,4.3,100G,2,100G,1001,5016
305018,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5017
305019,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5018
305020,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5019
305021,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5020
305022,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5021
305024,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5023
305025,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5024
305026,4/24/2023 10:41,4.3,100G,2,100G,1001,5025
305028,4/24/2023 10:41,4.3,100G,2,100G,1001,5027
305029,4/24/2023 10:41,4.3,100G,2,100G,1001,5028
305030,4/24/2023 10:41,4.3,100G,2,100G,1001,5029
305031,4/24/2023 10:41,4.3,100G,2,100G,1001,5030
305032,4/24/2023 10:41,4.3,1Ea,3,1Ea,1001,5031
305033,4/24/2023 10:41,4.3,100G,2,100G,1001,5032
305034,4/24/2023 10:41,4.3,100G,2,100G,1001,5033
305035,4/24/2023 10:41,4.3,100G,2,100G,1001,5034
305036,4/24/2023 10:41,4.3,100G,2,100G,1001,5035
305037,4/24/2023 10:41,4.3,100G,2,100G,1001,5036
305038,4/24/2023 10:41,4.3,100G,2,100G,1001,5037
305039,4/24/2023 10:41,4.3,100G,2,100G,1001,5038
305040,4/24/2023 10:41,4.3,100G,2,100G,1001,5039
305041,4/24/2023 10:41,4.25,100G,2,100G,1001,5040
305042,4/24/2023 10:41,4.25,100G,2,100G,1001,5041
305043,4/24/2023 10:41,4.22,100G,2,100G,1001,5042
305044,4/24/2023 10:41,4.22,100G,2,100G,1001,5043
305045,4/24/2023 10:41,4.22,100G,2,100G,1001,5044
305046,4/24/2023 10:41,4.22,100G,2,100G,1001,5045
305049,4/24/2023 10:41,4.22,100G,2,100G,1001,5048
305050,4/24/2023 10:41,4.22,100G,2,100G,1001,5049
305051,4/24/2023 10:41,4.22,100G,2,100G,1001,5050
305052,4/24/2023 10:41,4.22,100G,2,100G,1001,5051
305053,4/24/2023 10:41,4.22,100G,2,100G,1001,5052
305054,4/24/2023 10:41,4.2,100G,2,100G,1001,5053
305055,4/24/2023 10:41,4.2,100G,2,100G,1001,5054
305056,4/24/2023 10:41,4.2,100G,2,100G,1001,5055
305057,4/24/2023 10:41,4.2,100G,2,100G,1001,5056
305058,4/24/2023 10:41,4.2,100G,2,100G,1001,5057
305059,4/24/2023 10:41,4.15,100G,2,100G,1001,5058
305060,4/24/2023 10:41,4.15,100G,2,100G,1001,5059
305062,4/24/2023 10:41,4.15,100G,2,100G,1001,5061
305063,4/24/2023 10:41,4.15,100G,2,100G,1001,5062
305064,4/24/2023 10:41,4.15,100G,2,100G,1001,5063
305065,4/24/2023 10:41,4.15,100G,2,100G,1001,5064
305067,4/24/2023 10:41,4.15,100G,2,100G,1001,5066
305068,4/24/2023 10:41,4.15,100G,2,100G,1001,5067
305073,4/24/2023 10:41,4.15,100G,2,100G,1001,5072
305074,4/24/2023 10:41,4.15,100G,2,100G,1001,5073
305075,4/24/2023 10:41,4.15,100G,2,100G,1001,5074
305078,4/24/2023 10:41,4.15,100G,2,100G,1001,5077
305079,4/24/2023 10:41,4.15,1Kg,1,1Kg,1001,5078
305080,4/24/2023 10:41,4.15,100G,2,100G,1001,5079
305081,4/24/2023 10:41,4.15,100G,2,100G,1001,5080
305082,4/24/2023 10:41,4.15,1Ea,3,1Ea,1001,5081
305083,4/24/2023 10:41,4.15,1Ea,3,1Ea,1001,5082
305086,4/24/2023 10:41,4.15,1Ea,3,1Ea,1001,5085
305087,4/24/2023 10:41,4.13,100G,2,100G,1001,5086
305089,4/24/2023 10:41,4.13,1Ea,3,1Ea,1001,5088
305090,4/24/2023 10:41,4.12,100G,2,100G,1001,5089
305091,4/24/2023 10:41,4.1,100G,2,100G,1001,5090
305092,4/24/2023 10:41,4.1,1Ea,3,1Ea,1001,5091
305093,4/24/2023 10:41,4.1,1Ea,3,1Ea,1001,5092
305095,4/24/2023 10:41,4.1,1Ea,3,1Ea,1001,5094
305096,4/24/2023 10:41,4.1,1Ea,3,1Ea,1001,5095
305097,4/24/2023 10:41,4.1,100G,2,100G,1001,5096
305098,4/24/2023 10:41,4.1,100G,2,100G,1001,5097
305099,4/24/2023 10:41,4.05,100G,2,100G,1001,5098
305100,4/24/2023 10:41,4.05,1Ea,3,1Ea,1001,5099
305101,4/24/2023 10:41,4.05,1Ea,3,1Ea,1001,5100
305102,4/24/2023 10:41,4.05,1Ea,3,1Ea,1001,5101
305103,4/24/2023 10:41,4.05,100G,2,100G,1001,5102
305104,4/24/2023 10:41,4.05,100G,2,100G,1001,5103
305105,4/24/2023 10:41,4,100G,2,100G,1001,5104
305106,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5105
305107,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5106
305108,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5107
305109,4/24/2023 10:41,4,100G,2,100G,1001,5108
305111,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5110
305112,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5111
305113,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5112
305114,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5113
305115,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5114
305117,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5116
305118,4/24/2023 10:41,4,100G,2,100G,1001,5117
305119,4/24/2023 10:41,4,100G,2,100G,1001,5118
305120,4/24/2023 10:41,4,100G,2,100G,1001,5119
305121,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5120
305124,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5123
305125,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5124
305128,4/24/2023 10:41,4,100G,2,100G,1001,5127
305129,4/24/2023 10:41,4,100G,2,100G,1001,5128
305130,4/24/2023 10:41,4,100G,2,100G,1001,5129
305132,4/24/2023 10:41,4,100G,2,100G,1001,5131
305133,4/24/2023 10:41,4,100G,2,100G,1001,5132
305136,4/24/2023 10:41,4,100G,2,100G,1001,5135
305137,4/24/2023 10:41,4,100G,2,100G,1001,5136
305138,4/24/2023 10:41,4,100G,2,100G,1001,5137
305139,4/24/2023 10:41,4,100G,2,100G,1001,5138
305140,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5139
305141,4/24/2023 10:41,4,100G,2,100G,1001,5140
305142,4/24/2023 10:41,4,100G,2,100G,1001,5141
305143,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5142
305144,4/24/2023 10:41,4,100G,2,100G,1001,5143
305145,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5144
305146,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5145
305147,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5146
305148,4/24/2023 10:41,4,100G,2,100G,1001,5147
305149,4/24/2023 10:41,4,100G,2,100G,1001,5148
305151,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5150
305152,4/24/2023 10:41,4,1Ea,3,1Ea,1001,5151
