sale_id,sale_date,sale_price,price_unit,sale_quantity,quantity_unit,product_id,store_id,customer_id,employee_id
1009740,4/24/2023 10:41,2.35,100G,2,100G,9739,1002,528,11173
1001847,4/24/2023 10:41,2.34,100G,2,100G,1846,1001,846,11206
1001905,4/24/2023 10:41,2.34,100G,2,100G,1904,1001,904,11304
1002233,4/24/2023 10:41,2.34,100G,2,100G,2232,1001,232,11269
1002725,4/24/2023 10:41,2.34,100G,2,100G,2724,1001,724,11284
1004018,4/24/2023 10:41,2.34,100G,2,100G,4017,1001,17,11231
1004581,4/24/2023 10:41,2.34,100mL,3,100mL,4580,1001,580,11138
1008356,4/24/2023 10:41,2.34,100G,2,100G,8355,1002,210,11284
1008430,4/24/2023 10:41,2.34,100G,2,100G,8429,1002,284,11185
1009266,4/24/2023 10:41,2.34,100G,2,100G,9265,1002,54,11183
1009490,4/24/2023 10:41,2.34,100G,2,100G,9489,1002,278,11150
1002100,4/24/2023 10:41,2.33,100G,2,100G,2099,1001,99,11233
1002290,4/24/2023 10:41,2.33,100G,2,100G,2289,1001,289,11063
1002296,4/24/2023 10:41,2.33,100G,2,100G,2295,1001,295,11087
1002300,4/24/2023 10:41,2.33,100G,2,100G,2299,1001,299,11134
1002310,4/24/2023 10:41,2.33,100G,2,100G,2309,1001,309,11170
1002324,4/24/2023 10:41,2.33,100G,2,100G,2323,1001,323,11203
1002381,4/24/2023 10:41,2.33,100G,2,100G,2380,1001,380,11300
1002534,4/24/2023 10:41,2.33,100G,2,100G,2533,1001,533,11081
1002546,4/24/2023 10:41,2.33,100G,2,100G,2545,1001,545,11163
1004544,4/24/2023 10:41,2.33,100G,2,100G,4543,1001,543,11303
1004689,4/24/2023 10:41,2.33,100G,2,100G,4688,1001,688,11059
1005160,4/24/2023 10:41,2.33,100G,2,100G,5159,1001,159,11319
1005162,4/24/2023 10:41,2.33,100G,2,100G,5161,1001,161,11007
1005285,4/24/2023 10:41,2.33,100G,2,100G,5284,1001,284,11028
1005290,4/24/2023 10:41,2.33,100G,2,100G,5289,1001,289,11063
1005296,4/24/2023 10:41,2.33,100G,2,100G,5295,1001,295,11087
1005331,4/24/2023 10:41,2.33,100G,2,100G,5330,1001,330,11214
1009106,4/24/2023 10:41,2.33,100G,2,100G,9105,1002,242,11314
1009412,4/24/2023 10:41,2.33,100G,2,100G,9411,1002,200,11242
1009417,4/24/2023 10:41,2.33,100G,2,100G,9416,1002,205,11260
1009419,4/24/2023 10:41,2.33,100G,2,100G,9418,1002,207,11264
1009428,4/24/2023 10:41,2.33,100G,2,100G,9427,1002,216,11279
1009440,4/24/2023 10:41,2.33,100G,2,100G,9439,1002,228,11291
1009445,4/24/2023 10:41,2.33,100G,2,100G,9444,1002,233,11296
1009684,4/24/2023 10:41,2.33,100G,2,100G,9683,1002,472,11295
1001940,4/24/2023 10:41,2.32,100G,2,100G,1939,1001,939,11134
1002270,4/24/2023 10:41,2.32,100G,2,100G,2269,1001,269,11309
1002274,4/24/2023 10:41,2.32,100G,2,100G,2273,1001,273,11313
1002441,4/24/2023 10:41,2.32,100G,2,100G,2440,1001,440,11195
1002724,4/24/2023 10:41,2.32,100G,2,100G,2723,1001,723,11283
1002810,4/24/2023 10:41,2.32,100G,2,100G,2809,1001,809,11211
1002825,4/24/2023 10:41,2.32,100G,2,100G,2824,1001,824,11248
1002832,4/24/2023 10:41,2.32,100G,2,100G,2831,1001,831,11268
1003231,4/24/2023 10:41,2.32,100G,2,100G,3230,1001,230,11310
1003459,4/24/2023 10:41,2.32,100G,2,100G,3458,1001,458,11298
1003525,4/24/2023 10:41,2.32,100G,2,100G,3524,1001,524,11204
1003833,4/24/2023 10:41,2.32,100G,2,100G,3832,1001,832,11312
1003917,4/24/2023 10:41,2.32,100G,2,100G,3916,1001,916,11275
1004338,4/24/2023 10:41,2.32,100G,2,100G,4337,1001,337,11098
1004372,4/24/2023 10:41,2.32,100G,2,100G,4371,1001,371,11215
1004436,4/24/2023 10:41,2.32,100G,2,100G,4435,1001,435,11315
1006811,4/24/2023 10:41,2.32,1L,3,1L,6810,1001,810,11293
1006812,4/24/2023 10:41,2.32,1L,3,1L,6811,1001,811,11294
1009516,4/24/2023 10:41,2.32,100G,2,100G,9515,1002,304,11208
1009526,4/24/2023 10:41,2.32,100G,2,100G,9525,1002,314,11231
1009527,4/24/2023 10:41,2.32,100G,2,100G,9526,1002,315,11232
1009532,4/24/2023 10:41,2.32,100G,2,100G,9531,1002,320,11242
1001960,4/24/2023 10:41,2.31,100G,2,100G,1959,1001,959,11194
1002444,4/24/2023 10:41,2.31,100G,2,100G,2443,1001,443,11203
1002453,4/24/2023 10:41,2.31,100G,2,100G,2452,1001,452,11217
1002455,4/24/2023 10:41,2.31,100G,2,100G,2454,1001,454,11219
1002465,4/24/2023 10:41,2.31,100G,2,100G,2464,1001,464,11248
1002496,4/24/2023 10:41,2.31,100G,2,100G,2495,1001,495,11295
1002960,4/24/2023 10:41,2.31,100G,2,100G,2959,1001,959,11279
1002967,4/24/2023 10:41,2.31,100G,2,100G,2966,1001,966,11286
1003197,4/24/2023 10:41,2.31,100G,2,100G,3196,1001,196,11275
1003212,4/24/2023 10:41,2.31,100G,2,100G,3211,1001,211,11291
1004054,4/24/2023 10:41,2.31,100G,2,100G,4053,1001,53,11293
1008482,4/24/2023 10:41,2.31,100G,2,100G,8481,1002,336,11290
1009265,4/24/2023 10:41,2.31,100G,2,100G,9264,1002,53,11182
1009588,4/24/2023 10:41,2.31,100G,2,100G,9587,1002,376,11319
1009603,4/24/2023 10:41,2.31,100G,2,100G,9602,1002,391,11082
1009606,4/24/2023 10:41,2.31,100G,2,100G,9605,1002,394,11098
1009660,4/24/2023 10:41,2.31,100G,2,100G,9659,1002,448,11268
1000572,4/24/2023 10:41,2.3,1Ea,3,1Ea,571,1001,571,11291
1000699,4/24/2023 10:41,2.3,1L,3,1L,698,1001,698,11298
1000857,4/24/2023 10:41,2.3,1L,3,1L,856,1001,856,11097
1001599,4/24/2023 10:41,2.3,100G,2,100G,1598,1001,598,11185
1001821,4/24/2023 10:41,2.3,100G,2,100G,1820,1001,820,11138
1002279,4/24/2023 10:41,2.3,100G,2,100G,2278,1001,278,11318
1002910,4/24/2023 10:41,2.3,100G,2,100G,2909,1001,909,11170
1003117,4/24/2023 10:41,2.3,100G,2,100G,3116,1001,116,11316
1003119,4/24/2023 10:41,2.3,100G,2,100G,3118,1001,118,11318
1003142,4/24/2023 10:41,2.3,100G,2,100G,3141,1001,141,11150
1003205,4/24/2023 10:41,2.3,100G,2,100G,3204,1001,204,11284
1003209,4/24/2023 10:41,2.3,100G,2,100G,3208,1001,208,11288
1003298,4/24/2023 10:41,2.3,100G,2,100G,3297,1001,297,11231
1003957,4/24/2023 10:41,2.3,100G,2,100G,3956,1001,956,11316
1003959,4/24/2023 10:41,2.3,100G,2,100G,3958,1001,958,11318
1003993,4/24/2023 10:41,2.3,100G,2,100G,3992,1001,992,11174
1004077,4/24/2023 10:41,2.3,100G,2,100G,4076,1001,76,11316
1004082,4/24/2023 10:41,2.3,100G,2,100G,4081,1001,81,11007
1004235,4/24/2023 10:41,2.3,100G,2,100G,4234,1001,234,11178
1004762,4/24/2023 10:41,2.3,100G,2,100G,4761,1001,761,11281
1004990,4/24/2023 10:41,2.3,100G,2,100G,4989,1001,989,11262
1005617,4/24/2023 10:41,2.3,100G,2,100G,5616,1001,616,11296
1005920,4/24/2023 10:41,2.3,100G,2,100G,5919,1001,919,11194
1007419,4/24/2023 10:41,2.3,1L,3,1L,7418,1002,418,11304
1007926,4/24/2023 10:41,2.3,1Ea,3,1Ea,7925,1002,303,11078
1008126,4/24/2023 10:41,2.3,1L,3,1L,8125,1002,503,11291
1008290,4/24/2023 10:41,2.3,100G,2,100G,8289,1002,144,11116
1008334,4/24/2023 10:41,2.3,100G,2,100G,8333,1002,188,11238
1009364,4/24/2023 10:41,2.3,100G,2,100G,9363,1002,152,11087
1009894,4/24/2023 10:41,2.3,100G,2,100G,9893,1002,110,11250
1004513,4/24/2023 10:41,2.29,100mL,3,100mL,4512,1001,512,11269
1004686,4/24/2023 10:41,2.29,100G,2,100G,4685,1001,685,11034
1004693,4/24/2023 10:41,2.29,100G,2,100G,4692,1001,692,11080
1004696,4/24/2023 10:41,2.29,100G,2,100G,4695,1001,695,11087
1004699,4/24/2023 10:41,2.29,100G,2,100G,4698,1001,698,11116
1004700,4/24/2023 10:41,2.29,100G,2,100G,4699,1001,699,11134
1004701,4/24/2023 10:41,2.29,100G,2,100G,4700,1001,700,11138
1002702,4/24/2023 10:41,2.28,100G,2,100G,2701,1001,701,11237
1002790,4/24/2023 10:41,2.28,100G,2,100G,2789,1001,789,11170
1002819,4/24/2023 10:41,2.28,100G,2,100G,2818,1001,818,11232
1003496,4/24/2023 10:41,2.28,100G,2,100G,3495,1001,495,11087
1003776,4/24/2023 10:41,2.28,100G,2,100G,3775,1001,775,11225
1009477,4/24/2023 10:41,2.28,100G,2,100G,9476,1002,265,11059
1009495,4/24/2023 10:41,2.28,100G,2,100G,9494,1002,283,11166
1003867,4/24/2023 10:41,2.27,100G,2,100G,3866,1001,866,11166
1003988,4/24/2023 10:41,2.27,100G,2,100G,3987,1001,987,11167
1006187,4/24/2023 10:41,2.27,100G,2,100G,6186,1001,186,11253
1006627,4/24/2023 10:41,2.26,100G,2,100G,6626,1001,626,11170
1006849,4/24/2023 10:41,2.26,100G,2,100G,6848,1001,848,11078
1000695,4/24/2023 10:41,2.25,1L,3,1L,694,1001,694,11294
1000696,4/24/2023 10:41,2.25,1L,3,1L,695,1001,695,11295
1000791,4/24/2023 10:41,2.25,1L,3,1L,790,1001,790,11264
1001575,4/24/2023 10:41,2.25,100G,2,100G,1574,1001,574,11082
1001781,4/24/2023 10:41,2.25,100G,2,100G,1780,1001,780,11300
1001814,4/24/2023 10:41,2.25,100G,2,100G,1813,1001,813,11081
1002729,4/24/2023 10:41,2.25,100G,2,100G,2728,1001,728,11288
1002763,4/24/2023 10:41,2.25,100G,2,100G,2762,1001,762,11008
1002767,4/24/2023 10:41,2.25,100G,2,100G,2766,1001,766,11046
1002770,4/24/2023 10:41,2.25,100G,2,100G,2769,1001,769,11063
1002778,4/24/2023 10:41,2.25,100G,2,100G,2777,1001,777,11098
1003065,4/24/2023 10:41,2.25,100G,2,100G,3064,1001,64,11248
1003069,4/24/2023 10:41,2.25,100G,2,100G,3068,1001,68,11260
1003074,4/24/2023 10:41,2.25,100G,2,100G,3073,1001,73,11272
1003084,4/24/2023 10:41,2.25,100G,2,100G,3083,1001,83,11283
1003095,4/24/2023 10:41,2.25,100G,2,100G,3094,1001,94,11294
1003100,4/24/2023 10:41,2.25,100G,2,100G,3099,1001,99,11299
1003153,4/24/2023 10:41,2.25,100G,2,100G,3152,1001,152,11174
1003166,4/24/2023 10:41,2.25,100G,2,100G,3165,1001,165,11205
1003173,4/24/2023 10:41,2.25,100G,2,100G,3172,1001,172,11217
1003252,4/24/2023 10:41,2.25,100G,2,100G,3251,1001,251,11078
1003257,4/24/2023 10:41,2.25,100G,2,100G,3256,1001,256,11097
1003287,4/24/2023 10:41,2.25,100G,2,100G,3286,1001,286,11206
1003288,4/24/2023 10:41,2.25,100G,2,100G,3287,1001,287,11208
1003341,4/24/2023 10:41,2.25,100G,2,100G,3340,1001,340,11300
1003980,4/24/2023 10:41,2.25,100G,2,100G,3979,1001,979,11134
1004010,4/24/2023 10:41,2.25,100G,2,100G,4009,1001,9,11211
1007330,4/24/2023 10:41,2.25,1Kg,1,1Kg,7329,1002,329,11087
1007415,4/24/2023 10:41,2.25,1L,3,1L,7414,1002,414,11300
1007416,4/24/2023 10:41,2.25,1L,3,1L,7415,1002,415,11301
1008027,4/24/2023 10:41,2.25,1L,3,1L,8026,1002,404,11312
1008271,4/24/2023 10:41,2.25,100G,2,100G,8270,1002,125,11316
1008317,4/24/2023 10:41,2.25,100G,2,100G,8316,1002,171,11205
1009722,4/24/2023 10:41,2.25,100G,2,100G,9721,1002,510,11081
1009749,4/24/2023 10:41,2.25,100G,2,100G,9748,1002,537,11195
1009752,4/24/2023 10:41,2.25,100G,2,100G,9751,1002,540,11203
1009758,4/24/2023 10:41,2.25,100G,2,100G,9757,1002,546,11211
1009763,4/24/2023 10:41,2.25,100G,2,100G,9762,1002,551,11219
1009780,4/24/2023 10:41,2.25,100G,2,100G,9779,1002,568,11268
1009784,4/24/2023 10:41,2.25,100G,2,100G,9783,1002,572,11274
1009787,4/24/2023 10:41,2.25,100G,2,100G,9786,1002,3,11278
1009800,4/24/2023 10:41,2.25,100G,2,100G,9799,1002,16,11291
1009805,4/24/2023 10:41,2.25,100G,2,100G,9804,1002,21,11296
1009806,4/24/2023 10:41,2.25,100G,2,100G,9805,1002,22,11297
1009835,4/24/2023 10:41,2.25,100G,2,100G,9834,1002,51,11046
1009859,4/24/2023 10:41,2.25,100G,2,100G,9858,1002,75,11172
1009860,4/24/2023 10:41,2.25,100G,2,100G,9859,1002,76,11173
1009865,4/24/2023 10:41,2.25,100G,2,100G,9864,1002,81,11182
1009980,4/24/2023 10:41,2.25,100G,2,100G,9979,1002,196,11173
1004785,4/24/2023 10:41,2.24,100G,2,100G,4784,1001,784,11304
1004786,4/24/2023 10:41,2.24,100G,2,100G,4785,1001,785,11305
1004791,4/24/2023 10:41,2.24,100G,2,100G,4790,1001,790,11310
1005451,4/24/2023 10:41,2.24,1L,3,1L,5450,1001,450,11214
1005452,4/24/2023 10:41,2.24,1L,3,1L,5451,1001,451,11215
1005976,4/24/2023 10:41,2.24,100G,2,100G,5975,1001,975,11295
1005977,4/24/2023 10:41,2.24,100G,2,100G,5976,1001,976,11296
1005982,4/24/2023 10:41,2.24,100G,2,100G,5981,1001,981,11301
1006270,4/24/2023 10:41,2.24,100mL,3,100mL,6269,1001,269,11170
1004398,4/24/2023 10:41,2.23,100G,2,100G,4397,1001,397,11277
1004417,4/24/2023 10:41,2.23,100G,2,100G,4416,1001,416,11296
1006915,4/24/2023 10:41,2.23,100G,2,100G,6914,1002,914,11277
1002993,4/24/2023 10:41,2.22,100G,2,100G,2992,1001,992,11312
1003221,4/24/2023 10:41,2.22,100G,2,100G,3220,1001,220,11300
1003222,4/24/2023 10:41,2.22,100G,2,100G,3221,1001,221,11301
1003235,4/24/2023 10:41,2.22,100G,2,100G,3234,1001,234,11314
1003246,4/24/2023 10:41,2.22,100G,2,100G,3245,1001,245,11034
1003293,4/24/2023 10:41,2.22,100G,2,100G,3292,1001,292,11217
1003297,4/24/2023 10:41,2.22,100G,2,100G,3296,1001,296,11226
1003317,4/24/2023 10:41,2.22,100G,2,100G,3316,1001,316,11275
1003321,4/24/2023 10:41,2.22,100G,2,100G,3320,1001,320,11280
1003329,4/24/2023 10:41,2.22,100G,2,100G,3328,1001,328,11288
1003656,4/24/2023 10:41,2.22,100G,2,100G,3655,1001,655,11225
1003674,4/24/2023 10:41,2.22,100G,2,100G,3673,1001,673,11272
1003863,4/24/2023 10:41,2.22,100G,2,100G,3862,1001,862,11151
1003872,4/24/2023 10:41,2.22,100G,2,100G,3871,1001,871,11173
1003895,4/24/2023 10:41,2.22,100G,2,100G,3894,1001,894,11219
1003897,4/24/2023 10:41,2.22,100G,2,100G,3896,1001,896,11226
1003906,4/24/2023 10:41,2.22,100G,2,100G,3905,1001,905,11250
1003970,4/24/2023 10:41,2.22,100G,2,100G,3969,1001,969,11063
1003984,4/24/2023 10:41,2.22,100G,2,100G,3983,1001,983,11157
1004017,4/24/2023 10:41,2.22,100G,2,100G,4016,1001,16,11226
1004026,4/24/2023 10:41,2.22,100G,2,100G,4025,1001,25,11250
1004099,4/24/2023 10:41,2.22,100G,2,100G,4098,1001,98,11116
1004101,4/24/2023 10:41,2.22,100G,2,100G,4100,1001,100,11138
1004174,4/24/2023 10:41,2.22,100G,2,100G,4173,1001,173,11293
1004194,4/24/2023 10:41,2.22,100G,2,100G,4193,1001,193,11313
1004233,4/24/2023 10:41,2.22,100G,2,100G,4232,1001,232,11174
1004649,4/24/2023 10:41,2.22,100G,2,100G,4648,1001,648,11288
1004654,4/24/2023 10:41,2.22,100G,2,100G,4653,1001,653,11293
1004667,4/24/2023 10:41,2.22,100G,2,100G,4666,1001,666,11306
1004676,4/24/2023 10:41,2.22,100G,2,100G,4675,1001,675,11315
1004937,4/24/2023 10:41,2.22,100G,2,100G,4936,1001,936,11097
1004938,4/24/2023 10:41,2.22,100G,2,100G,4937,1001,937,11098
1004941,4/24/2023 10:41,2.22,100G,2,100G,4940,1001,940,11138
1004952,4/24/2023 10:41,2.22,100G,2,100G,4951,1001,951,11173
1004963,4/24/2023 10:41,2.22,100G,2,100G,4962,1001,962,11201
1005030,4/24/2023 10:41,2.22,100G,2,100G,5029,1001,29,11309
1005046,4/24/2023 10:41,2.22,100G,2,100G,5045,1001,45,11034
1005050,4/24/2023 10:41,2.22,100G,2,100G,5049,1001,49,11063
1006726,4/24/2023 10:41,2.22,1L,3,1L,6725,1001,725,11059
1006730,4/24/2023 10:41,2.22,1L,3,1L,6729,1001,729,11080
1009705,4/24/2023 10:41,2.22,100G,2,100G,9704,1002,493,11316
1009714,4/24/2023 10:41,2.22,100G,2,100G,9713,1002,502,11034
1009862,4/24/2023 10:41,2.22,100G,2,100G,9861,1002,78,11176
1009951,4/24/2023 10:41,2.22,100G,2,100G,9950,1002,167,11008
1009961,4/24/2023 10:41,2.22,100G,2,100G,9960,1002,177,11080
1009972,4/24/2023 10:41,2.22,100G,2,100G,9971,1002,188,11157
1002256,4/24/2023 10:41,2.21,100G,2,100G,2255,1001,255,11295
1002257,4/24/2023 10:41,2.21,100G,2,100G,2256,1001,256,11296
1002939,4/24/2023 10:41,2.21,100G,2,100G,2938,1001,938,11232
1009350,4/24/2023 10:41,2.21,100G,2,100G,9349,1002,138,11007
1009353,4/24/2023 10:41,2.21,100G,2,100G,9352,1002,141,11028
1009917,4/24/2023 10:41,2.21,100G,2,100G,9916,1002,133,11288
1000478,4/24/2023 10:41,2.2,1Ea,3,1Ea,477,1001,477,11317
1000697,4/24/2023 10:41,2.2,1L,3,1L,696,1001,696,11296
1000713,4/24/2023 10:41,2.2,1L,3,1L,712,1001,712,11312
1000787,4/24/2023 10:41,2.2,1L,3,1L,786,1001,786,11253
1001591,4/24/2023 10:41,2.2,100G,2,100G,1590,1001,590,11172
1001592,4/24/2023 10:41,2.2,100G,2,100G,1591,1001,591,11173
1002541,4/24/2023 10:41,2.2,100G,2,100G,2540,1001,540,11138
1002738,4/24/2023 10:41,2.2,100G,2,100G,2737,1001,737,11297
1002742,4/24/2023 10:41,2.2,100G,2,100G,2741,1001,741,11301
1002746,4/24/2023 10:41,2.2,100G,2,100G,2745,1001,745,11305
1003715,4/24/2023 10:41,2.2,100G,2,100G,3714,1001,714,11314
1003734,4/24/2023 10:41,2.2,100G,2,100G,3733,1001,733,11081
1003788,4/24/2023 10:41,2.2,100G,2,100G,3787,1001,787,11259
1003791,4/24/2023 10:41,2.2,100G,2,100G,3790,1001,790,11264
1003795,4/24/2023 10:41,2.2,100G,2,100G,3794,1001,794,11273
1003798,4/24/2023 10:41,2.2,100G,2,100G,3797,1001,797,11277
1003799,4/24/2023 10:41,2.2,100G,2,100G,3798,1001,798,11278
1003805,4/24/2023 10:41,2.2,100G,2,100G,3804,1001,804,11284
1004094,4/24/2023 10:41,2.2,1Ea,3,1Ea,4093,1001,93,11081
1004757,4/24/2023 10:41,2.2,100G,2,100G,4756,1001,756,11275
1005915,4/24/2023 10:41,2.2,100G,2,100G,5914,1001,914,11178
1006296,4/24/2023 10:41,2.2,100mL,3,100mL,6295,1001,295,11225
1006919,4/24/2023 10:41,2.2,100G,2,100G,6918,1002,918,11281
1006990,4/24/2023 10:41,2.2,1Ea,3,1Ea,6989,1002,989,11174
1007417,4/24/2023 10:41,2.2,1L,3,1L,7416,1002,416,11302
1007444,4/24/2023 10:41,2.2,1L,3,1L,7443,1002,443,11063
1008022,4/24/2023 10:41,2.2,1L,3,1L,8021,1002,399,11307
1008280,4/24/2023 10:41,2.2,100G,2,100G,8279,1002,134,11059
1008286,4/24/2023 10:41,2.2,100G,2,100G,8285,1002,140,11082
1009667,4/24/2023 10:41,2.2,100G,2,100G,9666,1002,455,11278
1009731,4/24/2023 10:41,2.2,100G,2,100G,9730,1002,519,11151
1009733,4/24/2023 10:41,2.2,100G,2,100G,9732,1002,521,11159
1009736,4/24/2023 10:41,2.2,100G,2,100G,9735,1002,524,11167
1002759,4/24/2023 10:41,2.19,100G,2,100G,2758,1001,758,11318
1002761,4/24/2023 10:41,2.19,100G,2,100G,2760,1001,760,11000
1002765,4/24/2023 10:41,2.19,100G,2,100G,2764,1001,764,11028
1002766,4/24/2023 10:41,2.19,100G,2,100G,2765,1001,765,11034
1002779,4/24/2023 10:41,2.19,100G,2,100G,2778,1001,778,11116
1003088,4/24/2023 10:41,2.19,100G,2,100G,3087,1001,87,11287
1003126,4/24/2023 10:41,2.19,100G,2,100G,3125,1001,125,11034
1003374,4/24/2023 10:41,2.19,100G,2,100G,3373,1001,373,11081
1005951,4/24/2023 10:41,2.19,100G,2,100G,5950,1001,950,11264
1009798,4/24/2023 10:41,2.19,100G,2,100G,9797,1002,14,11289
1009803,4/24/2023 10:41,2.19,100G,2,100G,9802,1002,19,11294
1004403,4/24/2023 10:41,2.18,100G,2,100G,4402,1001,402,11282
1005792,4/24/2023 10:41,2.18,100G,2,100G,5791,1001,791,11173
1005956,4/24/2023 10:41,2.18,100mL,3,100mL,5955,1001,955,11274
1000797,4/24/2023 10:41,2.17,1L,3,1L,796,1001,796,11275
1002189,4/24/2023 10:41,2.17,100G,2,100G,2188,1001,188,11168
1002395,4/24/2023 10:41,2.17,100G,2,100G,2394,1001,394,11314
1002424,4/24/2023 10:41,2.17,100G,2,100G,2423,1001,423,11157
1002442,4/24/2023 10:41,2.17,100G,2,100G,2441,1001,441,11196
1002527,4/24/2023 10:41,2.17,100G,2,100G,2526,1001,526,11046
1002858,4/24/2023 10:41,2.17,100G,2,100G,2857,1001,857,11297
1003057,4/24/2023 10:41,2.17,100G,2,100G,3056,1001,56,11226
1003168,4/24/2023 10:41,2.17,100G,2,100G,3167,1001,167,11208
1008032,4/24/2023 10:41,2.17,1L,3,1L,8031,1002,409,11317
1009148,4/24/2023 10:41,2.17,100G,2,100G,9147,1002,284,11182
1009302,4/24/2023 10:41,2.17,100G,2,100G,9301,1002,90,11272
1009451,4/24/2023 10:41,2.17,100G,2,100G,9450,1002,239,11302
1009538,4/24/2023 10:41,2.17,100G,2,100G,9537,1002,326,11262
1009604,4/24/2023 10:41,2.17,100G,2,100G,9603,1002,392,11087
1009623,4/24/2023 10:41,2.17,100G,2,100G,9622,1002,411,11178
1009745,4/24/2023 10:41,2.17,100G,2,100G,9744,1002,533,11182
1009833,4/24/2023 10:41,2.17,100G,2,100G,9832,1002,49,11028
1003342,4/24/2023 10:41,2.16,100G,2,100G,3341,1001,341,11301
1003405,4/24/2023 10:41,2.16,100G,2,100G,3404,1001,404,11204
1003406,4/24/2023 10:41,2.16,100G,2,100G,3405,1001,405,11205
1004569,4/24/2023 10:41,2.16,100G,2,100G,4568,1001,568,11059
1004593,4/24/2023 10:41,2.16,100G,2,100G,4592,1001,592,11174
1004949,4/24/2023 10:41,2.16,100G,2,100G,4948,1001,948,11168
1005795,4/24/2023 10:41,2.16,100G,2,100G,5794,1001,794,11178
1005839,4/24/2023 10:41,2.16,100G,2,100G,5838,1001,838,11278
1005850,4/24/2023 10:41,2.16,100G,2,100G,5849,1001,849,11289
1005885,4/24/2023 10:41,2.16,100G,2,100G,5884,1001,884,11028
1005949,4/24/2023 10:41,2.16,100G,2,100G,5948,1001,948,11260
1005957,4/24/2023 10:41,2.16,100G,2,100G,5956,1001,956,11275
1005959,4/24/2023 10:41,2.16,100G,2,100G,5958,1001,958,11278
1005965,4/24/2023 10:41,2.16,100G,2,100G,5964,1001,964,11284
1000739,4/24/2023 10:41,2.15,1L,3,1L,738,1001,738,11116
1000803,4/24/2023 10:41,2.15,1L,3,1L,802,1001,802,11282
1001817,4/24/2023 10:41,2.15,100G,2,100G,1816,1001,816,11097
1001818,4/24/2023 10:41,2.15,100G,2,100G,1817,1001,817,11098
1002889,4/24/2023 10:41,2.15,100G,2,100G,2888,1001,888,11059
1002897,4/24/2023 10:41,2.15,100G,2,100G,2896,1001,896,11097
1004531,4/24/2023 10:41,2.15,1Ea,3,1Ea,4530,1001,530,11290
1004956,4/24/2023 10:41,2.15,100G,2,100G,4955,1001,955,11180
1008327,4/24/2023 10:41,2.15,100G,2,100G,8326,1002,181,11225
1008335,4/24/2023 10:41,2.15,100G,2,100G,8334,1002,189,11242
1009578,4/24/2023 10:41,2.15,100G,2,100G,9577,1002,366,11309
1009583,4/24/2023 10:41,2.15,100G,2,100G,9582,1002,371,11314
1002869,4/24/2023 10:41,2.14,100G,2,100G,2868,1001,868,11308
1004052,4/24/2023 10:41,2.14,100G,2,100G,4051,1001,51,11291
1004543,4/24/2023 10:41,2.14,100G,2,100G,4542,1001,542,11302
1009548,4/24/2023 10:41,2.14,100G,2,100G,9547,1002,336,11279
1002890,4/24/2023 10:41,2.13,100G,2,100G,2889,1001,889,11063
1003866,4/24/2023 10:41,2.13,100G,2,100G,3865,1001,865,11163
1003885,4/24/2023 10:41,2.13,100G,2,100G,3884,1001,884,11204
1003974,4/24/2023 10:41,2.13,100G,2,100G,3973,1001,973,11081
1004162,4/24/2023 10:41,2.13,100G,2,100G,4161,1001,161,11281
1005455,4/24/2023 10:41,2.13,1L,3,1L,5454,1001,454,11219
1005465,4/24/2023 10:41,2.13,1L,3,1L,5464,1001,464,11248
1005472,4/24/2023 10:41,2.13,1L,3,1L,5471,1001,471,11268
1005474,4/24/2023 10:41,2.13,100mL,3,100mL,5473,1001,473,11272
1005887,4/24/2023 10:41,2.13,100mL,3,100mL,5886,1001,886,11046
1009591,4/24/2023 10:41,2.13,100G,2,100G,9590,1002,379,11008
1002396,4/24/2023 10:41,2.12,100G,2,100G,2395,1001,395,11315
1002762,4/24/2023 10:41,2.12,100G,2,100G,2761,1001,761,11007
1002785,4/24/2023 10:41,2.12,100G,2,100G,2784,1001,784,11159
1003076,4/24/2023 10:41,2.12,100G,2,100G,3075,1001,75,11274
1003116,4/24/2023 10:41,2.12,100G,2,100G,3115,1001,115,11315
1003690,4/24/2023 10:41,2.12,100G,2,100G,3689,1001,689,11289
1003694,4/24/2023 10:41,2.12,100G,2,100G,3693,1001,693,11293
1003730,4/24/2023 10:41,2.12,100G,2,100G,3729,1001,729,11063
1004957,4/24/2023 10:41,2.12,100G,2,100G,4956,1001,956,11182
1004966,4/24/2023 10:41,2.12,100G,2,100G,4965,1001,965,11205
1005038,4/24/2023 10:41,2.12,100G,2,100G,5037,1001,37,11317
1005045,4/24/2023 10:41,2.12,100G,2,100G,5044,1001,44,11028
1005049,4/24/2023 10:41,2.12,100G,2,100G,5048,1001,48,11059
1005053,4/24/2023 10:41,2.12,100G,2,100G,5052,1001,52,11080
1005067,4/24/2023 10:41,2.12,100G,2,100G,5066,1001,66,11166
1005078,4/24/2023 10:41,2.12,100G,2,100G,5077,1001,77,11183
1009594,4/24/2023 10:41,2.12,100G,2,100G,9593,1002,382,11034
1009801,4/24/2023 10:41,2.12,100G,2,100G,9800,1002,17,11292
1009819,4/24/2023 10:41,2.12,100G,2,100G,9818,1002,35,11310
1001580,4/24/2023 10:41,2.11,100G,2,100G,1579,1001,579,11134
1002741,4/24/2023 10:41,2.11,100G,2,100G,2740,1001,740,11300
1003457,4/24/2023 10:41,2.11,100G,2,100G,3456,1001,456,11296
1003521,4/24/2023 10:41,2.11,100G,2,100G,3520,1001,520,11195
