inventory_id,product_id,store_id,inventory_quantity,quantity_unit
5040,5040,1001,3,100G
5041,5041,1001,3,100G
5042,5042,1001,3,100G
5043,5043,1001,3,100G
5044,5044,1001,3,100G
5045,5045,1001,3,100G
5046,5046,1001,3,100G
5047,5047,1001,3,100G
5048,5048,1001,3,100G
5049,5049,1001,3,100G
5050,5050,1001,3,100G
5051,5051,1001,3,100G
5052,5052,1001,3,100G
5053,5053,1001,3,100G
5054,5054,1001,3,100G
5055,5055,1001,3,100G
5056,5056,1001,3,100G
5057,5057,1001,3,100G
5058,5058,1001,3,100G
5059,5059,1001,3,100G
5060,5060,1001,3,100G
5061,5061,1001,3,100G
5062,5062,1001,3,100G
5063,5063,1001,3,100G
5064,5064,1001,3,100G
5065,5065,1001,3,100G
5066,5066,1001,3,100G
5067,5067,1001,3,100G
5068,5068,1001,3,100G
5069,5069,1001,3,100G
5070,5070,1001,3,100G
5071,5071,1001,3,100G
5072,5072,1001,3,100G
5073,5073,1001,3,100G
5074,5074,1001,3,100G
5075,5075,1001,3,100G
5076,5076,1001,3,100G
5077,5077,1001,3,100G
5078,5078,1001,2,1Kg
5079,5079,1001,3,100G
5080,5080,1001,3,100G
5081,5081,1001,4,1Ea
5082,5082,1001,4,1Ea
5083,5083,1001,4,1Ea
5084,5084,1001,4,1Ea
5085,5085,1001,4,1Ea
5086,5086,1001,3,100G
5087,5087,1001,3,100G
5088,5088,1001,4,1Ea
5089,5089,1001,3,100G
5090,5090,1001,3,100G
5091,5091,1001,4,1Ea
5092,5092,1001,4,1Ea
5093,5093,1001,4,1Ea
5094,5094,1001,4,1Ea
5095,5095,1001,4,1Ea
5096,5096,1001,3,100G
5097,5097,1001,3,100G
5098,5098,1001,3,100G
5099,5099,1001,4,1Ea
5100,5100,1001,4,1Ea
5101,5101,1001,4,1Ea
5102,5102,1001,3,100G
5103,5103,1001,3,100G
5104,5104,1001,3,100G
5105,5105,1001,4,1Ea
5106,5106,1001,4,1Ea
5107,5107,1001,4,1Ea
5108,5108,1001,3,100G
5109,5109,1001,4,1Ea
5110,5110,1001,4,1Ea
5111,5111,1001,4,1Ea
5112,5112,1001,4,1Ea
5113,5113,1001,4,1Ea
5114,5114,1001,4,1Ea
5115,5115,1001,4,1Ea
5116,5116,1001,4,1Ea
5117,5117,1001,3,100G
5118,5118,1001,3,100G
5119,5119,1001,3,100G
5120,5120,1001,4,1Ea
5121,5121,1001,4,1Ea
5122,5122,1001,4,1Ea
5123,5123,1001,4,1Ea
5124,5124,1001,4,1Ea
5125,5125,1001,4,1Ea
5126,5126,1001,4,1Ea
5127,5127,1001,3,100G
5128,5128,1001,3,100G
5129,5129,1001,3,100G
5130,5130,1001,3,100G
5131,5131,1001,3,100G
5132,5132,1001,3,100G
5133,5133,1001,3,100G
5134,5134,1001,3,100G
5135,5135,1001,3,100G
5136,5136,1001,3,100G
5137,5137,1001,3,100G
5138,5138,1001,3,100G
5139,5139,1001,4,1Ea
5140,5140,1001,3,100G
5141,5141,1001,3,100G
5142,5142,1001,4,1Ea
5143,5143,1001,3,100G
5144,5144,1001,4,1Ea
5145,5145,1001,4,1Ea
5146,5146,1001,4,1Ea
5147,5147,1001,3,100G
5148,5148,1001,3,100G
5149,5149,1001,4,1Ea
5150,5150,1001,4,1Ea
5151,5151,1001,4,1Ea
5152,5152,1001,4,1Ea
5153,5153,1001,4,1Ea
5154,5154,1001,4,1Ea
5155,5155,1001,4,1Ea
5156,5156,1001,4,1Ea
5157,5157,1001,3,100G
5158,5158,1001,3,100G
5159,5159,1001,3,100G
5160,5160,1001,3,100G
5161,5161,1001,3,100G
5162,5162,1001,3,100G
5163,5163,1001,3,100G
5164,5164,1001,3,100G
5165,5165,1001,3,100G
5166,5166,1001,3,100G
5167,5167,1001,3,100G
5168,5168,1001,3,100G
5169,5169,1001,3,100G
5170,5170,1001,3,100G
5171,5171,1001,3,100G
5172,5172,1001,3,100G
5173,5173,1001,3,100G
5174,5174,1001,3,100G
5175,5175,1001,3,100G
5176,5176,1001,3,100G
5177,5177,1001,3,100G
5178,5178,1001,3,100G
5179,5179,1001,3,100G
5180,5180,1001,3,100G
5181,5181,1001,3,100G
5182,5182,1001,3,100G
5183,5183,1001,3,100G
5184,5184,1001,3,100G
5185,5185,1001,3,100G
5186,5186,1001,3,100G
5187,5187,1001,3,100G
5188,5188,1001,3,100G
5189,5189,1001,3,100G
5190,5190,1001,3,100G
5191,5191,1001,3,100G
5192,5192,1001,3,100G
5193,5193,1001,3,100G
5194,5194,1001,3,100G
5195,5195,1001,3,100G
5196,5196,1001,3,100G
5197,5197,1001,3,100G
5198,5198,1001,3,100G
5199,5199,1001,3,100G
5200,5200,1001,3,100G
5201,5201,1001,3,100G
5202,5202,1001,3,100G
5203,5203,1001,3,100G
5204,5204,1001,3,100G
5205,5205,1001,3,100G
5206,5206,1001,3,100G
5207,5207,1001,3,100G
5208,5208,1001,4,1Ea
5209,5209,1001,3,100G
5210,5210,1001,3,100G
5211,5211,1001,3,100G
5212,5212,1001,3,100G
5213,5213,1001,3,100G
5214,5214,1001,4,1Ea
5215,5215,1001,4,1Ea
5216,5216,1001,4,1Ea
5217,5217,1001,3,100G
5218,5218,1001,4,1Ea
5219,5219,1001,3,100G
5220,5220,1001,3,100G
5221,5221,1001,4,1Ea
5222,5222,1001,4,1Ea
5223,5223,1001,3,100G
5224,5224,1001,3,100G
5225,5225,1001,3,100G
5226,5226,1001,3,100G
5227,5227,1001,4,1Ea
5228,5228,1001,4,1Ea
5229,5229,1001,4,1Ea
5230,5230,1001,4,1Ea
5231,5231,1001,3,100G
5232,5232,1001,3,100G
5233,5233,1001,3,100G
5234,5234,1001,3,100G
5235,5235,1001,4,1Ea
5236,5236,1001,3,100G
5237,5237,1001,3,100G
5238,5238,1001,3,100G
5239,5239,1001,3,100G
5240,5240,1001,3,100G
5241,5241,1001,3,100G
5242,5242,1001,3,100G
5243,5243,1001,3,100G
5244,5244,1001,3,100G
5245,5245,1001,3,100G
5246,5246,1001,3,100G
5247,5247,1001,3,100G
5248,5248,1001,3,100G
5249,5249,1001,3,100G
5250,5250,1001,3,100G
5251,5251,1001,3,100G
5252,5252,1001,3,100G
5253,5253,1001,3,100G
5254,5254,1001,3,100G
5255,5255,1001,3,100G
5256,5256,1001,3,100G
5257,5257,1001,3,100G
5258,5258,1001,3,100G
5259,5259,1001,3,100G
5260,5260,1001,3,100G
5261,5261,1001,3,100G
5262,5262,1001,3,100G
5263,5263,1001,3,100G
5264,5264,1001,3,100G
5265,5265,1001,3,100G
5266,5266,1001,3,100G
5267,5267,1001,3,100G
5268,5268,1001,3,100G
5269,5269,1001,3,100G
5270,5270,1001,3,100G
5271,5271,1001,3,100G
5272,5272,1001,3,100G
5273,5273,1001,3,100G
5274,5274,1001,3,100G
5275,5275,1001,3,100G
5276,5276,1001,3,100G
5277,5277,1001,3,100G
5278,5278,1001,3,100G
5279,5279,1001,3,100G
5280,5280,1001,3,100G
5281,5281,1001,3,100G
5282,5282,1001,3,100G
5283,5283,1001,3,100G
5284,5284,1001,3,100G
5285,5285,1001,3,100G
5286,5286,1001,3,100G
5287,5287,1001,3,100G
5288,5288,1001,3,100G
5289,5289,1001,3,100G
5290,5290,1001,3,100G
5291,5291,1001,3,100G
5292,5292,1001,3,100G
5293,5293,1001,3,100G
5294,5294,1001,3,100G
5295,5295,1001,3,100G
5296,5296,1001,3,100G
5297,5297,1001,3,100G
5298,5298,1001,3,100G
5299,5299,1001,3,100G
5300,5300,1001,3,100G
5301,5301,1001,3,100G
5302,5302,1001,3,100G
5303,5303,1001,3,100G
5304,5304,1001,3,100G
5305,5305,1001,3,100G
5306,5306,1001,3,100G
5307,5307,1001,3,100G
5308,5308,1001,3,100G
5309,5309,1001,3,100G
5310,5310,1001,3,100G
5311,5311,1001,3,100G
5312,5312,1001,3,100G
5313,5313,1001,3,100G
5314,5314,1001,3,100G
5315,5315,1001,3,100G
5316,5316,1001,3,100G
5317,5317,1001,3,100G
5318,5318,1001,3,100G
5319,5319,1001,3,100G
5320,5320,1001,3,100G
5321,5321,1001,3,100G
5322,5322,1001,3,100G
5323,5323,1001,3,100G
5324,5324,1001,3,100G
5325,5325,1001,3,100G
5326,5326,1001,3,100G
5327,5327,1001,3,100G
5328,5328,1001,3,100G
5329,5329,1001,3,100G
5330,5330,1001,3,100G
5331,5331,1001,3,100G
5332,5332,1001,3,100G
5333,5333,1001,3,100G
5334,5334,1001,3,100G
5335,5335,1001,3,100G
5336,5336,1001,3,100G
5337,5337,1001,3,100G
5338,5338,1001,3,100G
5339,5339,1001,3,100G
5340,5340,1001,3,100G
5341,5341,1001,3,100G
5342,5342,1001,3,100G
5343,5343,1001,3,100G
5344,5344,1001,3,100G
5345,5345,1001,3,100G
5346,5346,1001,3,100G
5347,5347,1001,3,100G
5348,5348,1001,3,100G
5349,5349,1001,3,100G
5350,5350,1001,3,100G
5351,5351,1001,3,100G
5352,5352,1001,3,100G
5353,5353,1001,3,100G
5354,5354,1001,3,100G
5355,5355,1001,3,100G
5356,5356,1001,3,100G
5357,5357,1001,3,100G
5358,5358,1001,3,100G
5359,5359,1001,3,100G
5360,5360,1001,3,100G
5361,5361,1001,3,100G
5362,5362,1001,4,1Ea
5363,5363,1001,4,1Ea
5364,5364,1001,4,1Ea
5365,5365,1001,4,1Ea
5366,5366,1001,4,1Ea
5367,5367,1001,4,1Ea
5368,5368,1001,4,1Ea
5369,5369,1001,4,1Ea
5370,5370,1001,3,100G
5371,5371,1001,4,1Ea
5372,5372,1001,4,1Ea
5373,5373,1001,4,1Ea
5374,5374,1001,4,1Ea
5375,5375,1001,4,1Ea
5376,5376,1001,4,1Ea
5377,5377,1001,3,100G
5378,5378,1001,4,1Ea
5379,5379,1001,4,1Ea
5380,5380,1001,4,1Ea
5381,5381,1001,4,1Ea
5382,5382,1001,4,1Ea
5383,5383,1001,4,1Ea
5384,5384,1001,4,1Ea
5385,5385,1001,4,1G
5386,5386,1001,4,1Ea
5387,5387,1001,4,1Ea
5388,5388,1001,4,1Ea
5389,5389,1001,4,1Ea
5390,5390,1001,4,1Ea
5391,5391,1001,4,1Ea
5392,5392,1001,4,1Ea
5393,5393,1001,4,1Ea
5394,5394,1001,4,1Ea
5395,5395,1001,4,1Ea
5396,5396,1001,4,1Ea
5397,5397,1001,4,1Ea
5398,5398,1001,4,1G
5399,5399,1001,4,1Ea
5400,5400,1001,4,1Ea
5401,5401,1001,4,1Ea
5402,5402,1001,4,1Ea
5403,5403,1001,4,1Ea
5404,5404,1001,4,1Ea
5405,5405,1001,4,1Ea
5406,5406,1001,4,1Ea
5407,5407,1001,4,1Ea
5408,5408,1001,4,1Ea
5409,5409,1001,4,1Ea
5410,5410,1001,3,100G
5411,5411,1001,4,1Ea
5412,5412,1001,4,1Ea
5413,5413,1001,4,1Ea
5414,5414,1001,4,1Ea
5415,5415,1001,4,1Ea
5416,5416,1001,4,1Ea
5417,5417,1001,4,1Ea
5418,5418,1001,4,1Ea
5419,5419,1001,4,1Ea
5420,5420,1001,3,100G
5421,5421,1001,4,1Ea
5422,5422,1001,3,100G
5423,5423,1001,4,1Ea
5424,5424,1001,4,1Ea
5425,5425,1001,4,1Ea
5426,5426,1001,4,1Ea
5427,5427,1001,4,1Ea
5428,5428,1001,4,1Ea
5429,5429,1001,4,1Ea
5430,5430,1001,4,1Ea
5431,5431,1001,4,1Ea
5432,5432,1001,4,1Ea
5433,5433,1001,4,1Ea
5434,5434,1001,4,1Ea
5435,5435,1001,4,1Ea
5436,5436,1001,3,100G
5437,5437,1001,4,1Ea
5438,5438,1001,4,1Ea
5439,5439,1001,4,1Ea
5440,5440,1001,4,1Ea
5441,5441,1001,4,1Ea
5442,5442,1001,4,1Ea
5443,5443,1001,4,1Ea
5444,5444,1001,4,1Ea
5445,5445,1001,4,1Ea
5446,5446,1001,4,1Ea
5447,5447,1001,4,1Ea
5448,5448,1001,4,1Ea
5449,5449,1001,4,1L
5450,5450,1001,4,1L
5451,5451,1001,4,1L
5452,5452,1001,4,1L
5453,5453,1001,4,1L
5454,5454,1001,4,1L
5455,5455,1001,4,1L
5456,5456,1001,4,1L
5457,5457,1001,4,1L
5458,5458,1001,4,1L
5459,5459,1001,4,1L
5460,5460,1001,4,1L
5461,5461,1001,4,1L
5462,5462,1001,4,1L
5463,5463,1001,4,1L
5464,5464,1001,4,1L
5465,5465,1001,4,1L
5466,5466,1001,4,1L
5467,5467,1001,4,1L
5468,5468,1001,4,1L
5469,5469,1001,4,1L
5470,5470,1001,4,1L
5471,5471,1001,4,1L
5472,5472,1001,4,1L
5473,5473,1001,4,100mL
5474,5474,1001,4,
5475,5475,1001,4,1L
5476,5476,1001,4,1L
5477,5477,1001,4,1L
5478,5478,1001,4,1L
5479,5479,1001,4,1L
5480,5480,1001,4,1L
5481,5481,1001,4,1L
5482,5482,1001,4,1L
5483,5483,1001,4,1L
5484,5484,1001,4,1L
5485,5485,1001,4,
5486,5486,1001,4,1L
5487,5487,1001,4,
5488,5488,1001,4,1Ea
5489,5489,1001,4,1L
5490,5490,1001,4,1L
5491,5491,1001,4,1L
5492,5492,1001,4,1L
5493,5493,1001,4,1L
5494,5494,1001,4,1L
5495,5495,1001,4,1L
5496,5496,1001,4,1L
5497,5497,1001,4,1L
5498,5498,1001,4,1L
5499,5499,1001,4,1L
5500,5500,1001,4,1L
5501,5501,1001,4,1L
5502,5502,1001,4,1L
5503,5503,1001,4,1L
5504,5504,1001,4,1L
5505,5505,1001,4,1L
5506,5506,1001,4,1L
5507,5507,1001,4,1L
5508,5508,1001,4,1L
5509,5509,1001,4,1L
5510,5510,1001,4,1L
5511,5511,1001,4,1L
5512,5512,1001,4,1L
5513,5513,1001,4,1L
5514,5514,1001,4,1L
5515,5515,1001,4,1L
5516,5516,1001,4,1L
5517,5517,1001,4,1L
5518,5518,1001,4,1L
5519,5519,1001,4,1L
5520,5520,1001,4,1L
5521,5521,1001,4,1L
5522,5522,1001,4,1L
5523,5523,1001,4,1L
5524,5524,1001,4,1L
5525,5525,1001,4,1L
5526,5526,1001,4,1L
5527,5527,1001,4,1L
5528,5528,1001,4,1L
5529,5529,1001,4,1L
5530,5530,1001,4,1L
5531,5531,1001,4,1L
5532,5532,1001,4,1L
5533,5533,1001,4,1L
5534,5534,1001,4,1L
5535,5535,1001,4,1L
5536,5536,1001,4,1L
5537,5537,1001,4,1L
5538,5538,1001,4,1L
5539,5539,1001,4,1L
5540,5540,1001,4,1L
5541,5541,1001,4,1L
5542,5542,1001,4,1L
5543,5543,1001,4,1L
5544,5544,1001,4,1L
5545,5545,1001,4,1L
5546,5546,1001,4,1L
5547,5547,1001,4,1L
5548,5548,1001,4,1L
5549,5549,1001,4,1L
5550,5550,1001,4,1L
5551,5551,1001,4,1L
5552,5552,1001,4,1L
5553,5553,1001,4,1L
5554,5554,1001,4,1L
5555,5555,1001,4,1L
5556,5556,1001,4,1L
5557,5557,1001,4,1L
5558,5558,1001,4,1L
5559,5559,1001,4,1L
5560,5560,1001,4,1L
5561,5561,1001,4,1L
5562,5562,1001,4,1L
5563,5563,1001,4,1L
5564,5564,1001,4,1L
5565,5565,1001,4,1L
5566,5566,1001,4,1L
5567,5567,1001,4,1L
5568,5568,1001,4,1L
5569,5569,1001,4,1L
5570,5570,1001,4,1Ea
5571,5571,1001,4,
5572,5572,1001,4,1L
5573,5573,1001,4,1L
5574,5574,1001,4,1L
5575,5575,1001,4,1L
5576,5576,1001,4,1L
5577,5577,1001,4,1L
5578,5578,1001,4,1L
5579,5579,1001,4,1L
5580,5580,1001,4,1L
5581,5581,1001,4,1L
5582,5582,1001,4,1Ea
5583,5583,1001,4,1L
5584,5584,1001,4,1L
5585,5585,1001,4,1L
5586,5586,1001,4,1L
5587,5587,1001,4,1L
5588,5588,1001,4,1L
5589,5589,1001,4,1L
5590,5590,1001,4,1L
5591,5591,1001,4,1L
5592,5592,1001,4,1L
5593,5593,1001,4,1L
5594,5594,1001,4,1L
5595,5595,1001,4,1L
5596,5596,1001,4,1L
5597,5597,1001,4,1L
5598,5598,1001,4,1L
5599,5599,1001,4,1L
5600,5600,1001,4,1L
5601,5601,1001,4,1L
5602,5602,1001,4,1L
5603,5603,1001,4,1L
5604,5604,1001,3,100G
5605,5605,1001,3,100G
5606,5606,1001,3,100G
5607,5607,1001,3,100G
5608,5608,1001,4,1Ea
5609,5609,1001,4,1Ea
5610,5610,1001,4,1Ea
5611,5611,1001,4,1Ea
5612,5612,1001,3,100G
5613,5613,1001,4,1Ea
5614,5614,1001,4,1Ea
5615,5615,1001,4,1Ea
5616,5616,1001,3,100G
5617,5617,1001,4,1Ea
5618,5618,1001,3,100G
5619,5619,1001,4,1Ea
5620,5620,1001,4,1Ea
5621,5621,1001,4,1Ea
5622,5622,1001,3,100G
5623,5623,1001,4,1Ea
5624,5624,1001,3,100G
5625,5625,1001,4,1Ea
5626,5626,1001,4,1Ea
5627,5627,1001,4,1Ea
5628,5628,1001,3,100G
5629,5629,1001,4,1Ea
5630,5630,1001,3,100G
5631,5631,1001,3,100G
5632,5632,1001,3,100G
5633,5633,1001,3,100G
5634,5634,1001,3,100G
5635,5635,1001,4,1Ea
5636,5636,1001,4,1Ea
5637,5637,1001,3,100G
5638,5638,1001,4,1Ea
5639,5639,1001,3,100G
5640,5640,1001,4,1Ea
5641,5641,1001,4,1Ea
5642,5642,1001,3,100G
5643,5643,1001,3,100G
5644,5644,1001,4,1Ea
5645,5645,1001,4,1Ea
5646,5646,1001,4,1Ea
5647,5647,1001,4,1Ea
5648,5648,1001,4,1Ea
5649,5649,1001,4,1Ea
5650,5650,1001,4,1Ea
5651,5651,1001,4,1Ea
5652,5652,1001,3,100G
5653,5653,1001,4,1Ea
5654,5654,1001,3,100G
5655,5655,1001,3,100G
5656,5656,1001,4,1Ea
5657,5657,1001,4,1Ea
5658,5658,1001,4,1Ea
5659,5659,1001,4,1Ea
5660,5660,1001,4,1Ea
5661,5661,1001,3,100G
5662,5662,1001,3,100G
5663,5663,1001,4,1Ea
5664,5664,1001,3,100G
5665,5665,1001,3,100G
5666,5666,1001,4,1Ea
5667,5667,1001,3,100G
5668,5668,1001,3,100G
5669,5669,1001,4,1Ea
5670,5670,1001,3,100G
5671,5671,1001,4,1Ea
5672,5672,1001,4,1Ea
5673,5673,1001,4,1Ea
5674,5674,1001,3,100G
5675,5675,1001,3,100G
5676,5676,1001,4,1Ea
5677,5677,1001,4,1Ea
5678,5678,1001,4,1Ea
5679,5679,1001,4,1Ea
5680,5680,1001,4,1Ea
5681,5681,1001,4,1Ea
5682,5682,1001,4,1Ea
5683,5683,1001,4,1Ea
5684,5684,1001,3,100G
5685,5685,1001,3,100G
5686,5686,1001,3,100G
5687,5687,1001,3,100G
5688,5688,1001,3,100G
5689,5689,1001,4,1Ea
5690,5690,1001,3,100G
5691,5691,1001,3,100G
5692,5692,1001,3,100G
5693,5693,1001,3,100G
5694,5694,1001,3,100G
5695,5695,1001,4,1Ea
5696,5696,1001,4,1Ea
5697,5697,1001,4,1Ea
5698,5698,1001,3,100G
5699,5699,1001,4,1Ea
5700,5700,1001,3,100G
5701,5701,1001,3,100G
5702,5702,1001,4,1Ea
5703,5703,1001,4,1Ea
5704,5704,1001,3,100G
5705,5705,1001,3,100G
5706,5706,1001,3,100G
5707,5707,1001,3,100G
5708,5708,1001,4,1Ea
5709,5709,1001,4,1Ea
5710,5710,1001,4,1Ea
5711,5711,1001,4,1Ea
5712,5712,1001,3,100G
5713,5713,1001,3,100G
5714,5714,1001,3,100G
5715,5715,1001,3,100G
5716,5716,1001,4,1Ea
5717,5717,1001,4,1Ea
5718,5718,1001,4,1Ea
5719,5719,1001,4,1Ea
5720,5720,1001,4,1Ea
5721,5721,1001,4,1Ea
5722,5722,1001,4,1Ea
5723,5723,1001,4,1Ea
5724,5724,1001,4,1Ea
5725,5725,1001,3,100G
5726,5726,1001,4,1Ea
5727,5727,1001,4,1Ea
5728,5728,1001,4,1Ea
5729,5729,1001,4,1Ea
5730,5730,1001,4,1Ea
5731,5731,1001,4,1Ea
5732,5732,1001,3,100G
5733,5733,1001,4,1Ea
5734,5734,1001,4,1Ea
5735,5735,1001,4,1Ea
5736,5736,1001,4,1Ea
5737,5737,1001,4,1Ea
5738,5738,1001,4,1Ea
5739,5739,1001,4,1Ea
5740,5740,1001,4,1G
5741,5741,1001,4,1Ea
5742,5742,1001,4,1Ea
5743,5743,1001,4,1Ea
5744,5744,1001,4,1Ea
5745,5745,1001,4,1Ea
5746,5746,1001,4,1Ea
5747,5747,1001,4,1Ea
5748,5748,1001,4,1Ea
5749,5749,1001,4,1Ea
5750,5750,1001,4,1Ea
5751,5751,1001,4,1Ea
5752,5752,1001,4,1Ea
5753,5753,1001,4,1G
5754,5754,1001,4,1Ea
5755,5755,1001,4,1Ea
5756,5756,1001,4,1Ea
5757,5757,1001,4,1Ea
5758,5758,1001,4,1Ea
5759,5759,1001,4,1Ea
5760,5760,1001,4,1Ea
5761,5761,1001,4,1Ea
5762,5762,1001,4,1Ea
5763,5763,1001,4,1Ea
5764,5764,1001,4,1Ea
5765,5765,1001,4,100mL
5766,5766,1001,3,100G
5767,5767,1001,3,100G
5768,5768,1001,3,100G
5769,5769,1001,3,100G
5770,5770,1001,3,100G
5771,5771,1001,4,100mL
5772,5772,1001,3,100G
5773,5773,1001,3,100G
5774,5774,1001,4,100mL
5775,5775,1001,4,100mL
5776,5776,1001,3,100G
5777,5777,1001,3,100G
5778,5778,1001,4,100mL
5779,5779,1001,3,100G
5780,5780,1001,4,100mL
5781,5781,1001,4,100mL
5782,5782,1001,3,100G
5783,5783,1001,3,100G
5784,5784,1001,3,100G
5785,5785,1001,3,100G
5786,5786,1001,4,100mL
5787,5787,1001,3,100G
5788,5788,1001,4,100mL
5789,5789,1001,4,100mL
5790,5790,1001,3,100G
5791,5791,1001,3,100G
5792,5792,1001,4,100mL
5793,5793,1001,4,100mL
5794,5794,1001,3,100G
5795,5795,1001,3,100G
5796,5796,1001,3,100G
5797,5797,1001,3,100G
5798,5798,1001,4,100mL
5799,5799,1001,3,100G
5800,5800,1001,3,100G
5801,5801,1001,4,100mL
5802,5802,1001,3,100G
5803,5803,1001,3,100G
5804,5804,1001,2,1Kg
5805,5805,1001,4,100mL
5806,5806,1001,4,100mL
5807,5807,1001,3,100G
5808,5808,1001,3,100G
5809,5809,1001,3,100G
5810,5810,1001,3,100G
5811,5811,1001,4,100mL
5812,5812,1001,3,100G
5813,5813,1001,3,100G
5814,5814,1001,3,100G
5815,5815,1001,4,1Ea
5816,5816,1001,3,100G
5817,5817,1001,4,1Ea
5818,5818,1001,4,100mL
5819,5819,1001,3,100G
5820,5820,1001,4,1Ea
5821,5821,1001,4,100mL
5822,5822,1001,4,1Ea
5823,5823,1001,4,100mL
5824,5824,1001,4,1Ea
5825,5825,1001,3,100G
5826,5826,1001,4,1Ea
5827,5827,1001,3,100G
5828,5828,1001,4,1Ea
5829,5829,1001,4,100mL
5830,5830,1001,4,1Ea
5831,5831,1001,4,100mL
5832,5832,1001,4,1Ea
5833,5833,1001,4,100mL
5834,5834,1001,4,100mL
5835,5835,1001,3,100G
5836,5836,1001,3,100G
5837,5837,1001,4,1Ea
5838,5838,1001,3,100G
5839,5839,1001,3,100G
5840,5840,1001,3,100G
5841,5841,1001,4,1Ea
5842,5842,1001,4,100mL
5843,5843,1001,4,1Ea
5844,5844,1001,3,100G
5845,5845,1001,4,1Ea
5846,5846,1001,3,100G
5847,5847,1001,4,1Ea
5848,5848,1001,3,100G
5849,5849,1001,3,100G
5850,5850,1001,4,1Ea
5851,5851,1001,3,100G
5852,5852,1001,4,1Ea
5853,5853,1001,3,100G
5854,5854,1001,4,1Ea
5855,5855,1001,3,100G
5856,5856,1001,4,1Ea
5857,5857,1001,4,100mL
5858,5858,1001,4,1Ea
5859,5859,1001,3,100G
5860,5860,1001,3,100G
5861,5861,1001,4,1Ea
5862,5862,1001,4,100mL
5863,5863,1001,4,1Ea
5864,5864,1001,4,100mL
5865,5865,1001,4,1Ea
5866,5866,1001,3,100G
5867,5867,1001,4,1Ea
5868,5868,1001,4,100mL
5869,5869,1001,3,100G
5870,5870,1001,4,10G
5871,5871,1001,3,100G
5872,5872,1001,4,1Ea
5873,5873,1001,3,100G
5874,5874,1001,4,1Ea
5875,5875,1001,3,100G
5876,5876,1001,4,1Ea
5877,5877,1001,4,100mL
5878,5878,1001,4,1Ea
5879,5879,1001,4,100mL
5880,5880,1001,4,1Ea
5881,5881,1001,3,100G
5882,5882,1001,4,1Ea
5883,5883,1001,4,100mL
5884,5884,1001,3,100G
5885,5885,1001,4,1Ea
5886,5886,1001,4,100mL
5887,5887,1001,4,1Ea
5888,5888,1001,3,100G
5889,5889,1001,4,1Ea
5890,5890,1001,4,100mL
5891,5891,1001,4,1Ea
5892,5892,1001,3,100G
5893,5893,1001,4,1Ea
5894,5894,1001,3,100G
5895,5895,1001,4,1Ea
5896,5896,1001,3,100G
5897,5897,1001,3,100G
5898,5898,1001,3,100G
5899,5899,1001,4,100mL
5900,5900,1001,3,100G
5901,5901,1001,3,100G
5902,5902,1001,3,100G
5903,5903,1001,3,100G
5904,5904,1001,3,100G
5905,5905,1001,3,100G
5906,5906,1001,3,100G
5907,5907,1001,2,1Kg
5908,5908,1001,3,100G
5909,5909,1001,3,100G
5910,5910,1001,3,100G
5911,5911,1001,3,100G
5912,5912,1001,3,100G
5913,5913,1001,3,100G
5914,5914,1001,3,100G
5915,5915,1001,3,100G
5916,5916,1001,3,100G
5917,5917,1001,3,100G
5918,5918,1001,3,100G
5919,5919,1001,3,100G
5920,5920,1001,3,100G
5921,5921,1001,3,100G
5922,5922,1001,3,100G
5923,5923,1001,3,100G
5924,5924,1001,3,100G
5925,5925,1001,3,100G
5926,5926,1001,3,100G
5927,5927,1001,3,100G
5928,5928,1001,3,100G
5929,5929,1001,3,100G
5930,5930,1001,3,100G
5931,5931,1001,3,100G
5932,5932,1001,3,100G
5933,5933,1001,3,100G
5934,5934,1001,3,100G
5935,5935,1001,3,100G
5936,5936,1001,4,100mL
5937,5937,1001,3,100G
5938,5938,1001,3,100G
5939,5939,1001,4,100mL
5940,5940,1001,3,100G
5941,5941,1001,4,
5942,5942,1001,3,100G
5943,5943,1001,4,1L
5944,5944,1001,3,100G
5945,5945,1001,3,100G
5946,5946,1001,4,100mL
5947,5947,1001,4,100mL
5948,5948,1001,3,100G
5949,5949,1001,4,100mL
5950,5950,1001,3,100G
5951,5951,1001,3,100G
5952,5952,1001,4,100mL
5953,5953,1001,3,100G
5954,5954,1001,3,100G
5955,5955,1001,4,100mL
5956,5956,1001,3,100G
5957,5957,1001,4,100mL
5958,5958,1001,3,100G
5959,5959,1001,4,100mL
5960,5960,1001,4,100mL
5961,5961,1001,3,100G
5962,5962,1001,3,100G
5963,5963,1001,4,100mL
5964,5964,1001,3,100G
5965,5965,1001,4,100mL
5966,5966,1001,4,100mL
5967,5967,1001,4,100mL
5968,5968,1001,4,1Ea
5969,5969,1001,3,100G
5970,5970,1001,3,100G
5971,5971,1001,3,100G
5972,5972,1001,3,100G
5973,5973,1001,3,100G
5974,5974,1001,2,1Kg
5975,5975,1001,3,100G
5976,5976,1001,3,100G
5977,5977,1001,3,100G
5978,5978,1001,3,100G
5979,5979,1001,3,100G
5980,5980,1001,3,100G
5981,5981,1001,3,100G
5982,5982,1001,3,100G
5983,5983,1001,3,100G
5984,5984,1001,3,100G
5985,5985,1001,3,100G
5986,5986,1001,3,100G
5987,5987,1001,3,100G
5988,5988,1001,3,100G
5989,5989,1001,3,100G
5990,5990,1001,3,100G
5991,5991,1001,3,100G
5992,5992,1001,3,100G
5993,5993,1001,3,100G
